name,has_image,has_label,label_shape,label_dtype,label_compression,label_bytes,label_header_error,shape,dtype,values,value_fractions_0,value_fractions_1,value_fractions_2,n_values,foreground_fraction,border_touch_fraction,per_class_1,per_class_2,surface_class,surface_fraction,surface_thickness_median,surface_thickness_p95,surface_components,surface_fragment_fraction,surface_worst_planarity,surface_junction_fraction,image_shape,image_dtype,image_compression,image_bytes,image_header_error
sample_00145,False,True,"[256, 256, 256]",uint8,LZW,527656,,"[256, 256, 256]",uint8,"[0, 1, 2]",0.33290207386016846,0.05125182867050171,0.6158460974693298,3,0.6670979261398315,0.03513352250339214,"{'fraction': 0.05125182867050171, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.898979485566356, 'mean': 2.319967422233269}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.23478623920322192, 'fragment_fraction': 0.0, 'median_planarity': 0.0027903231973455465, 'worst_planarity': 0.00668632647671019}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.003, 'junctions': 12, 'radius': 5}}","{'fraction': 0.6158460974693298, 'thickness': {'median': 85.53361912137238, 'p95': 260.3996927801567, 'max': 420.4806773206113, 'mean': 102.55431322346226}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.2857687471675173, 'worst_planarity': 0.2857687471675173}, 'border_touch_fraction': 0.03805739793807369, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.05125182867050171,2.0,2.8284271247461903,5,0.0,0.00668632647671019,0.003,,,,,
sample_00146,False,True,"[256, 256, 256]",uint8,NONE,16819802,,"[256, 256, 256]",uint8,"[0, 1, 2]",0.2584248185157776,0.04734992980957031,0.6942252516746521,3,0.7415751814842224,0.031605022100511936,"{'fraction': 0.04734992980957031, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.47213595499958, 'mean': 2.414700809631061}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.23921701913393756, 'fragment_fraction': 0.0, 'median_planarity': 0.003455515843042523, 'worst_planarity': 0.004096180481572475}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00575, 'junctions': 23, 'radius': 5}}","{'fraction': 0.6942252516746521, 'thickness': {'median': 146.1642911247477, 'p95': 308.7403439495095, 'max': 368.30422207734733, 'mean': 149.42762439932034}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.24779935881284804, 'worst_planarity': 0.24779935881284804}, 'border_touch_fraction': 0.033760656132087744, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.04734992980957031,2.0,4.0,5,0.0,0.004096180481572475,0.00575,,,,,
sample_00147,False,True,"[384, 384, 384]",uint8,LZW,759722,,"[384, 384, 384]",uint8,"[0, 1, 2]",0.11332760916815864,0.027038680182562932,0.8596337106492784,3,0.8866723908318414,0.01762206668614237,"{'fraction': 0.027038680182562932, 'thickness': {'median': 2.0, 'p95': 3.4641016151377544, 'max': 4.47213595499958, 'mean': 2.3594406870187177}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.2513001187448319, 'fragment_fraction': 0.0, 'median_planarity': 0.0019907664545131343, 'worst_planarity': 0.002699137019001604}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00425, 'junctions': 17, 'radius': 5}}","{'fraction': 0.8596337106492784, 'thickness': {'median': 266.2329806766998, 'p95': 571.0831813317566, 'max': 783.8826442778281, 'mean': 275.059742267569}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.29169479830133993, 'worst_planarity': 0.29169479830133993}, 'border_touch_fraction': 0.018176346281485973, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.027038680182562932,2.0,3.4641016151377544,5,0.0,0.002699137019001604,0.00425,,,,,
sample_00148,False,True,"[320, 320, 320]",uint8,LZW,1251897,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.4351312255859375,0.07129257202148437,0.4935762023925781,3,0.5648687744140625,0.03319355016472515,"{'fraction': 0.07129257202148437, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.47213595499958, 'mean': 2.3355212924533935}, 'components': {'n_components': 11, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.1424839958649296, 'fragment_fraction': 0.0, 'median_planarity': 0.00547440312797814, 'worst_planarity': 0.009985650538987551}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.001, 'junctions': 4, 'radius': 5}}","{'fraction': 0.4935762023925781, 'thickness': {'median': 44.8998886412873, 'p95': 163.9890239367956, 'max': 282.09218351453836, 'mean': 55.02019530178043}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.24335606081017042, 'worst_planarity': 0.24335606081017042}, 'border_touch_fraction': 0.03798805515563881, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.07129257202148437,2.0,2.8284271247461903,11,0.0,0.009985650538987551,0.001,,,,,
sample_00149,False,True,"[320, 320, 320]",uint8,LZW,1048089,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.31468115234375,0.05178802490234375,0.6335308227539063,3,0.68531884765625,0.02735952770615297,"{'fraction': 0.05178802490234375, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.47213595499958, 'mean': 2.3244621627164315}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.2099487916840995, 'fragment_fraction': 0.0, 'median_planarity': 0.003635661456614079, 'worst_planarity': 0.004528552526050069}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00325, 'junctions': 13, 'radius': 5}}","{'fraction': 0.6335308227539063, 'thickness': {'median': 116.0861748874516, 'p95': 345.02782496257305, 'max': 521.6665601703831, 'mean': 138.20407254695795}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.3052328274863273, 'worst_planarity': 0.3052328274863273}, 'border_touch_fraction': 0.02959603436261443, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.05178802490234375,2.0,2.8284271247461903,7,0.0,0.004528552526050069,0.00325,,,,,
sample_00150,False,True,"[320, 320, 320]",uint8,LZW,442905,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.06417721557617187,0.011842254638671876,0.9239805297851562,3,0.9358227844238282,0.020035844726247063,"{'fraction': 0.011842254638671876, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.47213595499958, 'mean': 2.3367274451797777}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.3218218411687244, 'fragment_fraction': 0.0, 'median_planarity': 0.005635808667074926, 'worst_planarity': 0.007892536386611563}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0085, 'junctions': 34, 'radius': 5}}","{'fraction': 0.9239805297851562, 'thickness': {'median': 303.4402741891722, 'p95': 563.7128701736391, 'max': 771.2976079309465, 'mean': 301.6010855707869}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.2754286638043775, 'worst_planarity': 0.2754286638043775}, 'border_touch_fraction': 0.020292635391743315, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.011842254638671876,2.0,2.8284271247461903,7,0.0,0.007892536386611563,0.0085,,,,,
sample_00151,False,True,"[320, 320, 320]",uint8,LZW,573641,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.12966513061523438,0.0347119140625,0.8356229553222656,3,0.8703348693847657,0.02154343191288459,"{'fraction': 0.0347119140625, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.47213595499958, 'mean': 2.47344036496513}, 'components': {'n_components': 4, 'n_components_ge_min_size': 4, 'largest_component_fraction': 0.2648473765649177, 'fragment_fraction': 0.0, 'median_planarity': 0.0033058822408224423, 'worst_planarity': 0.004282411357786709}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00075, 'junctions': 3, 'radius': 5}}","{'fraction': 0.8356229553222656, 'thickness': {'median': 72.0832851637604, 'p95': 171.65080832900264, 'max': 246.6576574931336, 'mean': 79.12352305013758}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.3143866437200978, 'worst_planarity': 0.3143866437200978}, 'border_touch_fraction': 0.022438349593650035, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.0347119140625,2.0,4.0,4,0.0,0.004282411357786709,0.00075,,,,,
sample_00152,False,True,"[320, 320, 320]",uint8,LZW,812489,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.17144644165039064,0.03948077392578125,0.7890727844238281,3,0.8285535583496094,0.022629798413210615,"{'fraction': 0.03948077392578125, 'thickness': {'median': 2.0, 'p95': 3.4641016151377544, 'max': 4.47213595499958, 'mean': 2.359032616088979}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.24537646111249387, 'fragment_fraction': 0.0, 'median_planarity': 0.01123368195060482, 'worst_planarity': 0.013212877759811028}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00275, 'junctions': 11, 'radius': 5}}","{'fraction': 0.7890727844238281, 'thickness': {'median': 83.7615663654877, 'p95': 322.27348634067096, 'max': 447.2046511386034, 'mean': 117.34138874540318}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.32231765265664153, 'worst_planarity': 0.32231765265664153}, 'border_touch_fraction': 0.023762066529377304, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.03948077392578125,2.0,3.4641016151377544,5,0.0,0.013212877759811028,0.00275,,,,,
sample_00153,False,True,"[320, 320, 320]",uint8,LZW,530953,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.10396914672851562,0.027794647216796874,0.8682362060546875,3,0.8960308532714844,0.020925618723442573,"{'fraction': 0.027794647216796874, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.47213595499958, 'mean': 2.4448239614589493}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.33546594932886825, 'fragment_fraction': 0.0, 'median_planarity': 0.00931491654602632, 'worst_planarity': 0.010681247471533234}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0015, 'junctions': 6, 'radius': 5}}","{'fraction': 0.8682362060546875, 'thickness': {'median': 130.38404810405297, 'p95': 330.38765110094533, 'max': 411.34413816171, 'mean': 147.50295435917454}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.3223651482659141, 'worst_planarity': 0.3223651482659141}, 'border_touch_fraction': 0.021595505772790815, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.027794647216796874,2.0,4.0,3,0.0,0.010681247471533234,0.0015,,,,,
sample_00158,False,True,"[320, 320, 320]",uint8,LZW,667113,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.12121945190429688,0.02919403076171875,0.8495865173339844,3,0.8787805480957032,0.021336384880879317,"{'fraction': 0.02919403076171875, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.47213595499958, 'mean': 2.330522495175385}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.34180508660610687, 'fragment_fraction': 0.0, 'median_planarity': 0.00408967030361793, 'worst_planarity': 0.005039564009374326}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0015, 'junctions': 6, 'radius': 5}}","{'fraction': 0.8495865173339844, 'thickness': {'median': 132.07573584879245, 'p95': 377.3433449790787, 'max': 532.7738732332883, 'mean': 153.81869316895026}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.30780105038704514, 'worst_planarity': 0.30780105038704514}, 'border_touch_fraction': 0.02206955927082952, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.02919403076171875,2.0,2.8284271247461903,3,0.0,0.005039564009374326,0.0015,,,,,
sample_00159,False,True,"[320, 320, 320]",uint8,LZW,873129,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.26127288818359373,0.0567254638671875,0.6820016479492188,3,0.7387271118164063,0.02538149703737946,"{'fraction': 0.0567254638671875, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 5.656854249492381, 'mean': 2.382646732635048}, 'components': {'n_components': 9, 'n_components_ge_min_size': 9, 'largest_component_fraction': 0.17129138467166635, 'fragment_fraction': 0.0, 'median_planarity': 0.009447156405352378, 'worst_planarity': 0.019523661000061567}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00275, 'junctions': 11, 'radius': 5}}","{'fraction': 0.6820016479492188, 'thickness': {'median': 76.99350621968063, 'p95': 163.34013591276334, 'max': 226.11501498131432, 'mean': 79.62919094245335}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.22922653130198026, 'worst_planarity': 0.22922653130198026}, 'border_touch_fraction': 0.02749260219001129, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.0567254638671875,2.0,4.0,9,0.0,0.019523661000061567,0.00275,,,,,
sample_00162,False,True,"[320, 320, 320]",uint8,LZW,522473,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.13772988891601562,0.0277255859375,0.8345445251464844,3,0.8622701110839843,0.021744926281196085,"{'fraction': 0.0277255859375, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.47213595499958, 'mean': 2.4377180320601766}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.3374848103272164, 'fragment_fraction': 0.0, 'median_planarity': 0.0059027352368812335, 'worst_planarity': 0.008435743454623267}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0025, 'junctions': 10, 'radius': 5}}","{'fraction': 0.8345445251464844, 'thickness': {'median': 123.57993364620326, 'p95': 254.40911933340755, 'max': 317.88048068417163, 'mean': 126.88563580472669}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.311148975440536, 'worst_planarity': 0.311148975440536}, 'border_touch_fraction': 0.02246734528239687, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.0277255859375,2.0,4.0,3,0.0,0.008435743454623267,0.0025,,,,,
sample_00164,False,True,"[320, 320, 320]",uint8,LZW,1016361,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.534592529296875,0.09270101928710937,0.3727064514160156,3,0.465407470703125,0.04028727766589782,"{'fraction': 0.09270101928710937, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.47213595499958, 'mean': 2.4080891115825436}, 'components': {'n_components': 11, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.0993581502929754, 'fragment_fraction': 0.0, 'median_planarity': 0.006005993682636569, 'worst_planarity': 0.009430002907478217}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0025, 'junctions': 10, 'radius': 5}}","{'fraction': 0.3727064514160156, 'thickness': {'median': 30.528675044947494, 'p95': 91.10433579144299, 'max': 143.5130656072819, 'mean': 35.053373849049}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.258862512575271, 'worst_planarity': 0.258862512575271}, 'border_touch_fraction': 0.050307688339612924, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.09270101928710937,2.0,4.0,11,0.0,0.009430002907478217,0.0025,,,,,
sample_00165,False,True,"[320, 320, 320]",uint8,LZW,1053385,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.3868648681640625,0.0901884765625,0.5229466552734375,3,0.6131351318359375,0.0305805344147481,"{'fraction': 0.0901884765625, 'thickness': {'median': 2.0, 'p95': 3.4641016151377544, 'max': 4.898979485566356, 'mean': 2.3410454377370695}, 'components': {'n_components': 16, 'n_components_ge_min_size': 16, 'largest_component_fraction': 0.10236030502528343, 'fragment_fraction': 0.0, 'median_planarity': 0.00456943287803418, 'worst_planarity': 0.006796837350255982}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0015, 'junctions': 6, 'radius': 5}}","{'fraction': 0.5229466552734375, 'thickness': {'median': 134.9518432626987, 'p95': 309.62008975866405, 'max': 418.9510711288372, 'mean': 141.69648464535814}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.18912713006366194, 'worst_planarity': 0.18912713006366194}, 'border_touch_fraction': 0.035854517494133376, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.0901884765625,2.0,3.4641016151377544,16,0.0,0.006796837350255982,0.0015,,,,,
sample_00167,False,True,"[320, 320, 320]",uint8,LZW,1050505,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.28117300415039065,0.076510009765625,0.6423169860839844,3,0.7188269958496094,0.02608416226471663,"{'fraction': 0.076510009765625, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.47213595499958, 'mean': 2.3155018423760927}, 'components': {'n_components': 13, 'n_components_ge_min_size': 13, 'largest_component_fraction': 0.12531750083762783, 'fragment_fraction': 0.0, 'median_planarity': 0.0013050403322852047, 'worst_planarity': 0.002231775965652272}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.004, 'junctions': 16, 'radius': 5}}","{'fraction': 0.6423169860839844, 'thickness': {'median': 161.90120444270946, 'p95': 402.6363123216782, 'max': 518.7831917092149, 'mean': 176.5463962689581}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.21494392419324687, 'worst_planarity': 0.21494392419324687}, 'border_touch_fraction': 0.029191194388791076, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.076510009765625,2.0,2.8284271247461903,13,0.0,0.002231775965652272,0.004,,,,,
sample_00171,False,True,"[320, 320, 320]",uint8,LZW,611481,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.11274069213867187,0.029043975830078124,0.85821533203125,3,0.8872593078613281,0.021132491746066285,"{'fraction': 0.029043975830078124, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.47213595499958, 'mean': 2.3100459264994617}, 'components': {'n_components': 9, 'n_components_ge_min_size': 9, 'largest_component_fraction': 0.21982257256126583, 'fragment_fraction': 0.0, 'median_planarity': 0.0014436648245130588, 'worst_planarity': 0.015630386351441337}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00525, 'junctions': 21, 'radius': 5}}","{'fraction': 0.85821533203125, 'thickness': {'median': 243.22006496175433, 'p95': 514.0083656843804, 'max': 645.1573451492279, 'mean': 252.2129760451627}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.2509371591995522, 'worst_planarity': 0.2509371591995522}, 'border_touch_fraction': 0.021847663750800085, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.029043975830078124,2.0,2.8284271247461903,9,0.0,0.015630386351441337,0.00525,,,,,
sample_00172,False,True,"[320, 320, 320]",uint8,LZW,1533481,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5380195922851563,0.137367431640625,0.32461297607421874,3,0.4619804077148438,0.04058613674278021,"{'fraction': 0.137367431640625, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.47213595499958, 'mean': 2.3203354804451344}, 'components': {'n_components': 18, 'n_components_ge_min_size': 18, 'largest_component_fraction': 0.0696141254796439, 'fragment_fraction': 0.0, 'median_planarity': 0.0009677445275113952, 'worst_planarity': 0.0018132317943301574}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.003, 'junctions': 12, 'radius': 5}}","{'fraction': 0.32461297607421874, 'thickness': {'median': 71.04927867332644, 'p95': 229.18115105741134, 'max': 316.9921134665656, 'mean': 87.6663097181606}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.26488250397377855, 'worst_planarity': 0.26488250397377855}, 'border_touch_fraction': 0.057761092075730956, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.137367431640625,2.0,2.8284271247461903,18,0.0,0.0018132317943301574,0.003,,,,,
sample_00181,False,True,"[320, 320, 320]",uint8,LZW,1095065,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.2865333557128906,0.0748685302734375,0.6385981140136718,3,0.7134666442871094,0.026280135378627074,"{'fraction': 0.0748685302734375, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.47213595499958, 'mean': 2.320190560799556}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.1318318406451413, 'fragment_fraction': 0.0, 'median_planarity': 0.0006666750582467857, 'worst_planarity': 0.0015101387950250285}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.003, 'junctions': 12, 'radius': 5}}","{'fraction': 0.6385981140136718, 'thickness': {'median': 102.09799214480175, 'p95': 299.09864593474845, 'max': 416.6773331968035, 'mean': 120.3201110060699}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.25071280676655233, 'worst_planarity': 0.25071280676655233}, 'border_touch_fraction': 0.029361189124336464, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.0748685302734375,2.0,2.8284271247461903,8,0.0,0.0015101387950250285,0.003,,,,,
sample_00182,False,True,"[320, 320, 320]",uint8,LZW,727961,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.11970816040039063,0.03858026123046875,0.8417115783691407,3,0.8802918395996093,0.021299754418407674,"{'fraction': 0.03858026123046875, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 5.656854249492381, 'mean': 2.3244470437556286}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.24083569187737996, 'fragment_fraction': 0.0, 'median_planarity': 0.0016555851838980123, 'worst_planarity': 0.005610210609782644}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.006, 'junctions': 24, 'radius': 5}}","{'fraction': 0.8417115783691407, 'thickness': {'median': 214.07942446246494, 'p95': 485.28012527517683, 'max': 605.8415634470781, 'mean': 223.048458194149}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.2707342460934336, 'worst_planarity': 0.2707342460934336}, 'border_touch_fraction': 0.022276039063557955, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.03858026123046875,2.0,2.8284271247461903,10,0.0,0.005610210609782644,0.006,,,,,
sample_00185,False,True,"[320, 320, 320]",uint8,LZW,536809,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.0804429931640625,0.031185150146484375,0.8883718566894532,3,0.9195570068359376,0.02039025298117844,"{'fraction': 0.031185150146484375, 'thickness': {'median': 2.0, 'p95': 3.4641016151377544, 'max': 4.0, 'mean': 2.3237533011389138}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.2906011009174312, 'fragment_fraction': 0.0, 'median_planarity': 0.0021819557332874136, 'worst_planarity': 0.006077483759531055}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00325, 'junctions': 13, 'radius': 5}}","{'fraction': 0.8883718566894532, 'thickness': {'median': 165.72265988693277, 'p95': 444.4781209290427, 'max': 609.2684137553825, 'mean': 187.09520170179323}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.31775469800371464, 'worst_planarity': 0.31775469800371464}, 'border_touch_fraction': 0.021106026557248775, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.031185150146484375,2.0,3.4641016151377544,7,0.0,0.006077483759531055,0.00325,,,,,
sample_00190,False,True,"[320, 320, 320]",uint8,LZW,509097,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.07132669067382813,0.019683807373046876,0.908989501953125,3,0.9286733093261719,0.020190092481073514,"{'fraction': 0.019683807373046876, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.47213595499958, 'mean': 2.313312377635519}, 'components': {'n_components': 4, 'n_components_ge_min_size': 4, 'largest_component_fraction': 0.31136482382143227, 'fragment_fraction': 0.0, 'median_planarity': 0.002455798319978303, 'worst_planarity': 0.0030933894978314694}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.004, 'junctions': 16, 'radius': 5}}","{'fraction': 0.908989501953125, 'thickness': {'median': 242.5448412149803, 'p95': 518.4403533649482, 'max': 662.7880505863093, 'mean': 251.04562398873964}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.2971514382470494, 'worst_planarity': 0.2971514382470494}, 'border_touch_fraction': 0.020627300931102398, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.019683807373046876,2.0,2.8284271247461903,4,0.0,0.0030933894978314694,0.004,,,,,
